transaction_id,transaction_amount,time_of_day,distance_from_home_km,num_transactions_24h,merchant_risk_score,is_fraud
5410,26.33,12,15.96,1,0.143,0
5411,577.07,12,39.95,1,0.448,0
5412,145.55,22,21.18,4,0.237,0
5413,21.83,7,33.36,3,0.148,0
5414,160.84,7,0.39,4,0.631,0
5415,27.27,12,2.24,3,0.551,0
5416,27.11,13,5.46,1,0.8,0
5417,51.45,23,0.09,3,0.363,0
5418,122.96,9,1.52,2,0.448,0
5419,141.65,16,32.5,1,0.139,0
5420,43.0,21,11.59,1,0.0,0
5421,11.4,18,4.69,4,0.39,0
5422,154.42,7,27.3,2,0.537,0
5423,29.5,12,11.3,1,0.063,0
5424,12.07,22,6.16,2,0.545,0
5425,35.63,1,40.23,0,0.307,0
5426,126.51,18,5.29,3,0.279,0
5427,65.68,15,7.68,0,0.063,0
5428,83.25,8,0.43,1,0.305,0
5429,95.91,22,4.6,2,0.394,0
5430,61.57,15,1.96,2,0.0,0
5431,44.39,19,24.75,6,0.064,0
5432,115.34,7,2.65,3,0.486,0
5433,17.29,5,5.32,1,0.878,0
5434,40.65,17,19.34,4,0.19,0
5435,12.83,0,1.07,1,0.124,0
5436,59.89,22,26.88,5,0.291,0
5437,9.96,14,32.21,0,0.207,0
5438,9.84,9,8.63,2,0.26,0
5439,245.99,23,16.01,1,0.232,0
5440,27.68,23,22.64,2,0.0,0
5441,21.63,8,9.89,2,0.0,0
5442,10.29,16,4.5,2,0.647,0
5443,66.26,11,10.86,4,0.728,0
5444,18.82,3,8.52,1,0.172,0
5445,15.79,13,26.37,1,0.0,0
5446,36.15,14,25.17,1,0.207,0
5447,185.14,5,6.65,3,0.505,0
5448,103.58,18,17.14,3,0.307,0
5449,63.8,16,5.84,1,0.389,0
5450,29.56,18,7.6,0,0.303,0
5451,9.34,3,1.82,5,0.21,0
5452,40.95,7,25.27,2,0.055,0
5453,37.05,16,12.15,2,0.189,0
5454,101.49,4,5.54,3,0.402,0
5455,111.16,9,5.06,1,0.363,0
5456,22.44,15,4.05,1,0.113,0
5457,23.7,21,3.16,2,0.342,0
5458,29.1,19,9.8,0,0.188,0
5459,63.98,19,4.25,1,0.418,0
5460,54.99,5,13.19,0,0.303,0
5461,9.83,0,20.15,3,0.0,0
5462,29.41,22,3.44,3,0.324,0
5463,46.22,10,1.86,2,0.0,0
5464,77.06,21,18.37,3,0.195,0
5465,28.71,3,8.15,3,0.159,0
5466,166.47,1,15.7,3,0.625,0
5467,118.67,10,14.43,1,0.408,0
5468,149.01,8,1.48,1,0.351,0
5469,84.07,3,2.73,2,0.052,0
5470,59.63,0,8.39,4,0.543,0
5471,30.13,10,2.76,3,0.057,0
5472,14.21,7,1.64,1,0.212,0
5473,55.22,5,9.66,6,0.068,0
5474,64.27,8,12.04,0,0.478,0
5475,24.24,16,28.21,3,0.169,0
5476,8.68,22,35.73,2,0.134,0
5477,42.37,23,0.84,3,0.41,0
5478,19.34,16,9.18,2,0.297,0
5479,47.54,8,55.15,4,0.557,0
5480,6.2,3,4.37,1,0.34,0
5481,23.02,19,10.61,3,0.031,0
5482,62.97,11,32.29,0,0.072,0
5483,27.62,8,7.36,5,0.646,0
5484,131.82,14,14.11,5,0.128,0
5485,77.59,14,19.42,2,0.436,0
5486,26.06,9,7.34,0,0.273,0
5487,86.4,9,12.99,1,0.0,0
5488,5.8,2,2.52,1,0.175,0
5489,47.22,12,18.87,2,0.063,0
5490,10.72,18,14.54,3,0.079,0
5491,89.64,11,4.15,2,0.261,0
5492,5.77,21,7.11,3,0.431,0
5493,273.8,9,3.59,2,0.28,0
5494,57.83,5,15.55,2,0.362,0
5495,26.31,2,36.5,2,0.534,0
5496,117.55,13,20.54,2,0.113,0
5497,123.48,11,15.11,1,0.025,0
5498,65.84,14,1.09,4,0.448,0
5499,1460.91,23,124.45,9,0.455,1
5500,116.36,15,1.63,3,0.086,0
5501,116.9,19,22.12,2,0.208,0
5502,86.59,14,0.06,0,0.401,0
5503,6.7,7,27.06,1,0.367,0
5504,27.07,8,4.5,4,0.624,0
5505,22.78,17,0.62,2,0.017,0
5506,70.83,12,7.53,1,0.503,0
5507,86.02,14,16.77,6,0.497,0
5508,5.39,15,8.29,3,0.0,0
5509,128.74,4,37.29,0,0.0,0
5510,15.8,18,3.19,2,0.112,0
5511,59.09,6,6.26,1,0.0,0
5512,46.82,14,9.79,3,0.144,0
5513,24.65,3,16.99,2,0.537,0
5514,76.96,18,50.08,4,0.033,0
5515,75.24,15,8.06,1,0.344,0
5516,54.33,15,0.69,3,0.0,0
5517,65.85,14,11.05,1,0.407,0
5518,13.58,3,7.3,4,0.0,0
5519,261.55,11,30.63,2,0.467,0
5520,42.15,2,0.78,1,0.133,0
5521,200.03,12,4.37,3,0.209,0
5522,94.2,20,1.64,0,0.227,0
5523,151.29,2,7.16,1,0.063,0
5524,125.61,19,8.27,2,0.168,0
5525,25.43,14,1.64,1,0.0,0
5526,142.29,9,5.88,1,0.204,0
5527,130.28,17,14.63,3,0.123,0
5528,139.94,7,17.36,3,0.254,0
5529,82.09,17,2.56,4,0.365,0
5530,51.84,17,0.71,3,0.0,0
5531,99.83,14,30.68,2,0.156,0
5532,40.08,0,8.44,2,0.12,0
5533,16.21,12,10.71,0,0.0,0
5534,127.44,19,7.12,4,0.057,0
5535,85.98,20,11.71,3,0.0,0
5536,195.7,8,39.02,1,0.634,0
5537,56.57,14,0.61,2,0.269,0
5538,38.15,1,14.16,3,0.267,0
5539,241.33,13,13.01,1,0.076,0
5540,190.41,23,14.85,0,0.0,0
5541,34.95,11,23.83,3,0.0,0
5542,175.33,15,16.66,3,0.503,0
5543,14.35,19,19.12,1,0.259,0
5544,29.62,18,14.4,2,0.0,0
5545,45.92,16,23.37,2,0.272,0
5546,96.55,16,3.56,1,0.384,0
5547,13.46,6,1.03,1,0.386,0
5548,9.19,20,47.76,1,0.602,0
5549,62.92,20,11.65,1,0.36,0
5550,59.72,20,39.48,3,0.029,0
5551,15.79,16,5.73,3,0.442,0
5552,50.8,18,2.06,1,0.295,0
5553,128.59,19,6.9,0,0.113,0
5554,56.2,13,17.4,1,0.359,0
5555,11.53,22,2.52,2,0.072,0
5556,23.29,3,41.97,4,0.432,0
5557,12.52,7,10.74,1,0.0,0
5558,61.64,0,43.43,1,0.098,0
5559,104.39,4,2.21,2,0.276,0
5560,387.0,6,4.16,2,0.413,0
5561,94.19,3,4.42,6,0.148,0
5562,101.76,22,17.16,2,0.288,0
5563,39.86,10,0.26,2,0.233,0
5564,19.68,10,13.39,2,0.146,0
5565,70.43,0,0.94,1,0.0,0
5566,80.42,19,32.39,2,0.339,0
5567,52.54,3,44.36,3,0.101,0
5568,10.39,5,3.68,0,0.04,0
5569,58.46,23,13.35,2,0.549,0
5570,10.72,21,23.42,0,0.09,0
5571,25.17,16,24.07,4,0.901,0
5572,22.0,3,18.39,1,0.231,0
5573,99.89,20,34.56,4,0.564,0
5574,25.85,15,19.71,1,0.436,0
5575,199.6,10,18.67,0,0.33,0
5576,106.69,22,33.32,1,0.298,0
5577,35.07,14,9.11,2,0.279,0
5578,8.14,14,19.93,2,0.288,0
5579,90.05,0,40.17,2,0.248,0
5580,34.83,9,92.25,4,0.212,0
5581,65.11,13,1.86,4,0.45,0
5582,45.47,13,7.22,1,0.431,0
5583,131.22,0,4.26,1,0.565,0
5584,17.6,17,0.94,2,0.077,0
5585,33.12,1,35.67,3,0.064,0
5586,55.88,4,23.79,5,0.247,0
5587,13.93,0,2.49,1,0.384,0
5588,10.5,0,0.49,3,0.302,0
5589,33.29,7,5.29,2,0.0,0
5590,117.71,6,39.28,0,0.475,0
5591,16.58,6,31.73,6,0.141,0
5592,120.31,16,35.03,0,0.085,0
5593,23.75,6,6.99,5,0.265,0
5594,5.85,13,25.34,4,0.0,0
5595,68.73,5,4.61,3,0.41,0
5596,17.55,20,12.52,2,0.117,0
5597,33.41,18,3.13,4,0.411,0
5598,159.67,14,14.53,5,0.329,0
5599,39.61,12,10.15,1,0.321,0
5600,50.12,18,17.49,3,0.5,0
5601,16.86,6,1.0,5,0.559,0
5602,205.42,0,14.37,3,0.349,0
5603,15.65,13,32.16,0,0.152,0
5604,8.96,0,22.84,2,0.262,0
5605,51.26,15,1.05,0,0.116,0
5606,16.77,4,7.28,0,0.26,0
5607,53.61,9,15.97,1,0.165,0
5608,128.52,6,3.79,3,0.017,0
5609,27.69,18,2.54,2,0.883,0
5610,11.58,19,1.26,1,0.216,0
5611,7.82,6,50.48,2,0.512,0
5612,145.44,17,32.58,2,0.146,0
5613,31.26,21,1.04,1,0.349,0
5614,30.11,3,10.37,1,0.269,0
5615,39.51,13,4.53,5,0.25,0
5616,45.64,7,32.91,4,0.337,0
5617,172.35,8,4.96,3,0.173,0
5618,122.29,7,5.56,0,0.295,0
5619,13.97,5,15.74,7,0.006,0
5620,39.81,21,35.31,0,0.498,0
5621,128.51,22,4.4,2,0.248,0
5622,133.59,8,1.31,1,0.145,0
5623,35.89,10,1.84,0,0.0,0
5624,27.17,17,20.55,0,0.0,0
5625,88.13,22,31.93,2,0.185,0
5626,96.48,19,13.69,2,0.2,0
5627,216.01,13,1.9,1,0.0,0
5628,16.9,8,0.05,2,0.363,0
5629,70.86,1,9.2,4,0.166,0
5630,28.89,8,16.58,1,0.235,0
5631,140.22,17,40.61,2,0.516,0
5632,189.11,6,6.12,2,0.106,0
5633,159.68,6,25.35,3,0.104,0
5634,19.59,0,10.76,5,0.127,0
5635,32.38,23,7.11,0,0.0,0
5636,36.52,15,38.49,1,0.357,0
5637,18.64,5,77.51,2,0.219,0
5638,151.49,5,2.68,3,0.227,0
5639,90.59,4,7.83,4,0.123,0
5640,100.2,4,4.74,1,0.015,0
5641,15.18,13,24.56,2,0.585,0
5642,175.3,3,7.45,0,0.327,0
5643,34.31,5,15.93,2,0.064,0
5644,14.19,6,4.39,3,0.0,0
5645,160.24,14,6.16,2,0.383,0
5646,20.82,7,0.23,0,0.121,0
5647,48.85,23,34.35,3,0.316,0
5648,119.76,17,5.24,4,0.443,0
5649,21.56,19,23.39,2,0.192,0
5650,167.23,15,9.83,1,0.245,0
5651,28.47,17,6.08,1,0.145,0
5652,114.14,5,14.76,1,0.0,0
5653,68.48,4,6.02,3,0.608,0
5654,91.7,17,5.44,2,0.0,0
5655,69.42,22,8.09,4,0.715,0
5656,93.86,6,7.91,4,0.421,0
5657,17.92,9,8.92,1,0.258,0
5658,84.81,14,10.31,4,0.0,0
5659,38.35,3,67.38,5,0.221,0
5660,60.72,2,0.88,3,0.365,0
5661,67.71,14,43.87,4,0.315,0
5662,30.15,19,5.38,2,0.166,0
5663,11.9,15,23.74,4,0.484,0
5664,5.64,23,2.2,2,0.366,0
5665,184.12,12,3.73,2,0.17,0
5666,84.47,3,13.71,2,0.198,0
5667,94.49,11,4.11,1,0.15,0
5668,311.01,17,9.04,0,0.547,0
5669,139.59,1,6.72,1,0.372,0
5670,28.18,4,3.54,3,0.258,0
5671,208.89,18,19.17,2,0.199,0
5672,91.74,11,7.14,2,0.068,0
5673,92.95,15,13.2,0,0.508,0
5674,51.94,13,28.88,2,0.379,0
5675,172.22,22,14.57,4,0.0,0
5676,56.59,15,15.24,1,0.371,0
5677,42.61,16,3.22,2,0.514,0
5678,12.8,2,0.14,3,0.586,0
5679,172.92,14,16.25,2,0.013,0
5680,125.53,1,2.12,3,0.143,0
5681,44.92,2,25.95,3,0.162,0
5682,163.23,7,14.85,1,0.139,0
5683,60.1,22,23.94,2,0.27,0
5684,136.31,5,41.13,3,0.287,0
5685,28.9,6,38.7,3,0.43,0
5686,115.72,1,2.92,2,0.468,0
5687,35.66,15,17.27,1,0.226,0
5688,9.76,15,2.27,0,0.053,0
5689,123.51,6,1.2,1,0.21,0
5690,133.28,2,5.43,2,0.071,0
5691,19.84,14,10.84,2,0.572,0
5692,24.77,9,18.52,3,0.028,0
5693,154.51,18,39.9,0,0.282,0
5694,72.98,12,2.35,3,0.161,0
5695,99.38,11,7.57,1,0.278,0
5696,401.38,23,5.68,3,0.225,0
5697,44.97,23,10.05,1,0.066,0
5698,97.47,6,2.67,4,0.198,0
5699,133.66,11,12.03,2,0.612,0
5700,67.29,14,0.71,5,0.09,0
5701,38.11,8,1.67,1,0.044,0
5702,24.5,10,2.86,2,0.382,0
5703,73.6,21,1.76,5,0.288,0
5704,26.41,23,11.43,1,0.247,0
5705,63.91,9,10.62,2,0.109,0
5706,107.93,6,3.74,3,0.153,0
5707,91.57,20,26.42,1,0.455,0
5708,18.41,19,2.44,2,0.317,0
5709,15.41,11,3.97,1,0.521,0
5710,56.87,0,4.43,1,0.084,0
5711,70.86,3,27.12,1,0.376,0
5712,70.35,19,7.47,3,0.152,0
5713,88.26,22,21.71,3,0.326,0
5714,33.13,18,3.98,3,0.391,0
5715,67.63,0,2.94,1,0.64,0
5716,92.66,3,12.56,2,0.288,0
5717,17.91,19,0.26,4,0.232,0
5718,29.63,18,6.06,2,0.104,0
5719,41.68,13,14.8,1,0.289,0
5720,131.71,15,9.63,2,0.0,0
5721,11.91,11,10.07,4,0.424,0
5722,29.31,14,0.9,1,0.03,0
5723,34.4,15,15.97,2,0.097,0
5724,87.07,13,28.7,1,0.494,0
5725,81.15,21,6.78,3,0.322,0
5726,6.48,16,7.88,0,0.133,0
5727,142.69,9,3.3,1,0.105,0
5728,24.71,0,1.75,2,0.333,0
5729,37.96,1,19.48,1,0.141,0
5730,14.89,19,0.09,2,0.142,0
5731,42.64,8,0.75,1,0.245,0
5732,12.85,18,13.77,2,0.0,0
5733,298.65,13,7.56,2,0.032,0
5734,111.57,22,3.73,1,0.0,0
5735,5.6,2,18.12,4,0.059,0
5736,66.53,5,2.06,2,0.213,0
5737,40.41,23,9.24,2,0.411,0
5738,50.03,5,3.25,1,0.511,0
5739,13.99,15,37.47,3,0.003,0
5740,19.46,18,5.55,2,0.214,0
5741,26.41,20,1.65,1,0.248,0
5742,223.09,14,0.28,1,0.0,0
5743,17.9,16,5.38,4,0.48164504799734353,0
5744,182.74,0,8.78,3,0.442,0
5745,31.48,16,2.71,5,0.242,0
5746,9.96,10,6.35,4,0.392,0
5747,37.08,10,32.21,1,0.204,0
5748,192.7,8,4.96,0,0.021,0
5749,11.08,14,15.07,2,0.0,0
5750,12.74,9,13.23,3,0.433,0
5751,115.94,11,3.16,4,0.0,0
5752,54.29,17,22.13,4,0.213,0
5753,15.89,5,17.68,1,0.612,0
5754,35.93,15,4.59,4,0.117,0
5755,26.2,13,39.04,2,0.0,0
5756,46.47,23,3.39,2,0.297,0
5757,69.57,1,1.47,4,0.087,0
5758,74.51,22,23.32,1,0.266,0
5759,24.53,10,12.06,4,0.286,0
5760,59.11,2,22.48,1,0.279,0
5761,252.69,20,17.43,3,0.374,0
5762,32.46,22,5.62,1,0.0,0
5763,115.58,3,8.26,3,0.0,0
5764,99.18,7,11.67,0,0.403,0
5765,17.79,21,16.74,2,0.218,0
5766,26.89,22,12.95,2,0.015,0
5767,19.6,1,11.57,2,0.221,0
5768,27.12,22,7.02,1,0.374,0
5769,82.22,12,2.58,3,0.302,0
5770,232.34,17,10.98,0,0.566,0
5771,43.43,7,2.34,1,0.063,0
5772,504.8,9,14.19,1,0.243,0
5773,106.1,15,15.88,1,0.228,0
5774,143.47,12,31.33,2,0.0,0
5775,49.31,13,14.13,0,0.259,0
5776,16.78,18,6.2,2,0.0,0
5777,164.47,2,14.87,5,0.631,0
5778,48.08,14,3.23,1,0.538,0
5779,133.88,3,2.32,1,0.145,0
5780,15.02,17,4.57,2,0.0,0
5781,10.28,4,1.86,1,0.207,0
5782,121.46,19,18.97,0,0.184,0
5783,267.52,0,2.93,0,0.0,0
5784,58.2,4,1.77,1,0.289,0
5785,152.77,22,23.41,0,0.436,0
5786,198.09,13,16.86,1,0.0,0
5787,128.86,10,35.68,4,0.239,0
5788,87.45,9,19.27,1,0.413,0
5789,5.55,19,2.65,0,0.33,0
5790,19.92,17,9.32,1,0.325,0
5791,142.99,0,2.9,1,0.553,0
5792,132.48,12,0.1,5,0.025,0
5793,162.83,20,27.66,0,0.585,0
5794,27.71,23,0.55,1,0.162,0
5795,59.57,14,32.0,2,0.746,0
5796,29.96,15,20.78,3,0.475,0
5797,20.0,18,11.5,2,0.062,0
5798,177.43,0,26.89,0,0.118,0
5799,42.82,9,9.28,3,0.223,0
5800,24.39,8,11.12,0,0.532,0
5801,106.68,21,1.62,3,0.25,0
5802,41.24,17,20.29,1,0.414,0
5803,28.87,22,6.06,1,0.586,0
5804,18.28,21,13.63,1,0.413,0
5805,30.62,4,13.73,0,0.0,0
5806,131.1,13,39.53,0,0.072,0
5807,19.31,19,86.24,4,0.17,0
5808,133.99,16,2.83,1,0.37,0
5809,84.72,13,12.33,2,0.11,0
5810,24.04,20,32.19,4,0.216,0
5811,36.27,15,13.75,3,0.386,0
5812,38.06,16,11.74,3,0.226,0
5813,106.21,3,14.84,2,0.319,0
5814,194.14,23,14.59,0,0.233,0
5815,307.03,19,33.03,1,0.05,0
5816,254.75,13,0.46,3,0.471,0
5817,115.66,16,5.87,2,0.15,0
5818,46.39,17,25.84,0,0.46,0
5819,151.3,2,10.39,2,0.041,0
5820,55.62,12,14.63,2,0.593,0
5821,190.85,22,0.33,2,0.498,0
5822,410.47,13,14.83,1,0.049,0
5823,77.54,23,3.0,5,0.109,0
5824,47.53,7,21.0,0,0.211,0
5825,58.23,1,5.84,3,0.229,0
5826,37.25,21,11.16,1,0.291,0
5827,28.04,15,13.04,4,0.344,0
5828,38.24,9,21.57,2,0.427,0
5829,5.98,19,51.42,3,0.339,0
5830,78.11,12,9.06,3,0.0,0
5831,51.46,0,14.62,1,0.21,0
5832,67.57,17,31.03,1,0.243,0
5833,139.88,7,15.42,1,0.113,0
5834,83.43,17,9.9,4,0.217,0
5835,38.7,0,16.49,0,0.225,0
5836,58.78,11,39.13,3,0.492,0
5837,55.38,17,1.74,4,0.0,0
5838,86.41,16,5.88,1,0.416,0
5839,11.11,20,11.22,1,0.131,0
5840,18.38,7,7.55,4,0.133,0
5841,62.22,17,1.72,5,0.452,0
5842,246.11,4,3.76,2,0.571,0
5843,63.24,0,16.86,0,0.584,0
5844,96.17,7,2.31,2,0.595,0
5845,7.49,20,6.86,3,0.308,0
5846,46.55,4,12.72,0,0.391,0
5847,77.68,1,7.0,1,0.433,0
5848,10.35,1,10.51,3,0.542,0
5849,101.85,23,15.68,4,0.27,0
5850,141.26,3,3.07,7,0.32,0
5851,46.34,0,7.5,4,0.348,0
5852,120.09,17,12.69,1,0.302,0
5853,428.09,22,7.72,2,0.279,0
5854,120.46,11,4.06,2,0.001,0
5855,115.79,19,20.11,1,0.141,0
5856,37.47,15,3.6,1,0.149,0
5857,72.25,7,11.66,3,0.0,0
5858,27.24,1,4.56,2,0.304,0
5859,32.81,17,42.3,1,0.29,0
5860,112.05,22,22.34,2,0.294,0
5861,112.99,14,36.58,2,0.372,0
5862,24.52,6,6.18,0,0.228,0
5863,126.07,16,22.25,4,0.603,0
5864,135.84,2,15.43,2,0.11,0
5865,34.68,9,5.61,3,0.529,0
5866,86.86,6,7.87,0,0.184,0
5867,77.28,10,1.91,3,0.67,0
5868,43.06,23,25.64,1,0.291,0
5869,58.13,4,14.79,2,0.371,0
5870,130.76,7,12.55,2,0.325,0
5871,56.5,15,10.66,0,0.211,0
5872,37.11,21,1.49,1,0.31,0
5873,7.45,1,0.02,1,0.291,0
5874,8.11,9,17.72,4,0.323,0
5875,20.25,3,52.5,2,0.451,0
5876,131.99,13,24.96,2,0.573,0
5877,14.6,12,0.37,2,0.248,0
5878,208.05,1,9.98,1,0.234,0
5879,91.75,12,6.11,3,0.172,0
5880,177.67,6,89.15,1,0.321,0
5881,71.4,7,17.61,1,0.327,0
5882,55.57,13,12.76,1,0.391,0
5883,65.22,20,6.46,3,0.098,0
5884,6.83,8,15.13,2,0.427,0
5885,141.16,19,40.58,2,0.503,0
5886,77.53,12,3.26,1,0.155,0
5887,7.52,19,4.26,3,0.0,0
5888,35.17,16,25.55,1,0.678,0
5889,41.73,0,0.83,2,0.025,0
5890,24.35,22,25.78,0,0.066,0
5891,19.01,13,17.3,3,0.339,0
5892,21.23,22,34.1,3,0.192,0
5893,26.56,0,0.35,1,0.525,0
5894,74.89,6,1.9,1,0.372,0
5895,53.79,7,0.93,4,0.169,0
5896,87.64,5,5.78,0,0.385,0
5897,20.97,7,11.28,2,0.412,0
5898,14.82,19,8.93,3,0.491,0
5899,6.39,18,13.53,1,0.435,0
5900,123.91,20,3.52,3,0.238,0
5901,12.37,12,35.58,4,0.173,0
5902,206.06,13,38.62,2,0.035,0
5903,61.08,15,29.4,4,0.111,0
5904,55.75,14,0.92,1,0.713,0
5905,214.42,16,2.97,1,0.398,0
5906,32.08,17,27.4,3,0.291,0
5907,158.88,5,10.17,5,0.52,0
5908,128.43,11,16.71,0,0.642,0
5909,87.5,21,19.72,1,0.414,0
5910,76.09,11,6.94,0,0.25,0
5911,46.67,21,1.59,1,0.49,0
5912,80.32,0,23.7,2,0.069,0
5913,81.51,6,14.48,1,0.535,0
5914,34.64,10,20.12,0,0.093,0
5915,68.32,2,22.11,1,0.165,0
5916,264.38,17,3.2,2,0.115,0
5917,99.42,9,19.92,2,0.199,0
5918,374.6,6,4.59,0,0.362,0
5919,43.03,20,26.1,2,0.145,0
5920,96.3,4,4.98,2,0.0,0
5921,5.85,2,22.23,0,0.081,0
5922,33.64,23,31.31,1,0.53,0
5923,17.08,8,5.39,0,0.2,0
5924,99.81,9,30.98,1,0.0,0
5925,44.3,7,0.18,3,0.322,0
5926,173.71,8,23.55,1,0.572,0
5927,15.96,19,23.07,4,0.249,0
5928,10.26,4,14.56,4,0.061,0
5929,18.54,15,30.46,4,0.155,0
5930,30.82,14,28.81,3,0.386,0
5931,61.24,11,7.3,2,0.0,0
5932,120.6,10,1.46,3,0.186,0
5933,48.09,16,10.38,1,0.182,0
5934,20.46,2,14.89,2,0.0,0
5935,15.33,15,31.99,3,0.0,0
5936,196.86,18,16.62,3,0.38,0
5937,28.59,18,0.38,1,0.0,0
5938,68.12,7,7.18,2,0.224,0
5939,13.1,13,8.6,3,0.547,0
5940,10.96,8,3.9,2,0.169,0
5941,322.49,6,0.17,3,0.34,0
5942,71.82,15,6.31,1,0.208,0
5943,14.83,1,4.36,3,0.24,0
5944,73.68,2,22.05,4,0.117,0
5945,44.58,10,6.54,2,0.091,0
5946,155.79,14,1.74,5,0.472,0
5947,17.53,1,37.05,2,0.384,0
5948,27.11,5,35.76,2,0.152,0
5949,61.53,0,11.07,0,0.429,0
5950,12.19,4,22.83,0,0.374,0
5951,58.93,4,2.13,4,0.345,0
5952,80.86,6,10.37,4,0.336,0
5953,22.23,22,16.05,1,0.08,0
5954,47.87,8,19.87,2,0.126,0
5955,47.46,16,5.49,0,0.142,0
5956,21.22,19,3.6,2,0.225,0
5957,5.65,13,24.37,3,0.319,0
5958,142.12,0,19.22,0,0.0,0
5959,10.54,20,67.16,4,0.285,0
5960,58.58,5,0.48,2,0.0,0
5961,75.73,14,3.19,1,0.303,0
5962,116.87,0,10.04,2,0.326,0
5963,265.65,17,1.22,4,0.132,0
5964,77.65,13,0.91,1,0.025,0
5965,34.33,10,29.41,0,0.307,0
5966,45.19,14,16.7,1,0.295,0
5967,42.62,3,6.27,1,0.015,0
5968,283.09,19,0.86,2,0.561,0
5969,41.62,8,16.24,0,0.048,0
5970,103.93,13,15.67,2,0.33,0
5971,8.6,9,5.6,4,0.16,0
5972,71.51,1,19.59,3,0.297,0
5973,121.92,17,38.54,1,0.332,0
5974,342.66,9,58.6,1,0.339,0
5975,53.03,22,2.58,2,0.337,0
5976,48.37,10,2.53,4,0.223,0
5977,185.99,16,12.74,4,0.214,0
5978,7.59,23,39.63,0,0.138,0
5979,151.96,20,57.36,3,0.217,0
5980,19.26,10,4.68,1,0.044,0
5981,74.62,23,5.08,3,0.184,0
5982,7.78,16,2.99,2,0.439,0
5983,197.73,7,0.72,1,0.331,0
5984,311.16,0,4.15,2,0.628,1
5985,23.14,10,19.4,0,0.237,0
5986,54.75,18,24.63,2,0.325,0
5987,7.97,11,4.13,1,0.423,0
5988,20.31,23,3.56,1,0.121,0
5989,91.33,3,37.92,3,0.241,0
5990,149.82,7,11.83,2,0.086,0
5991,126.46,1,13.72,2,0.103,0
5992,128.7,4,7.81,1,0.581,0
5993,5.04,7,20.75,1,0.266,0
5994,40.93,14,1.75,2,0.147,0
5995,31.68,1,52.87,1,0.39,0
5996,137.23,20,16.03,3,0.554,0
5997,54.96,2,27.83,2,0.635,0
5998,212.53,15,1.07,2,0.323,0
5999,89.74,8,5.57,4,0.072,0
6000,70.13,0,26.35,2,0.248,0
6001,27.59,21,12.07,0,0.179,0
6002,67.55,23,43.51,1,0.0,0
6003,104.76,14,10.2,2,0.392,0
6004,145.74,23,27.04,2,0.0,0
6005,79.48,3,53.07,4,0.418,0
6006,422.28,6,25.83,2,0.385,0
6007,149.65,16,1.84,3,0.304,0
6008,13.89,15,11.12,2,0.473,0
6009,73.2,18,11.46,3,0.466,0
6010,27.21,0,10.93,1,0.134,0
6011,66.28,19,31.01,1,0.15,0
6012,13.44,9,5.19,1,0.35,0
6013,24.88,9,42.41,0,0.393,0
6014,121.02,1,17.26,3,0.0,0
6015,25.44,1,13.5,3,0.445,0
6016,53.53,1,13.0,3,0.411,0
6017,69.63,14,5.55,0,0.03,0
6018,83.85,8,22.76,3,0.65,0
6019,17.46,23,12.34,1,0.132,0
6020,199.06,18,0.59,1,0.203,0
6021,40.59,14,3.47,3,0.002,0
6022,59.57,0,11.78,5,0.237,0
6023,93.79,0,4.34,1,0.41,0
6024,10.34,9,5.26,2,0.182,0
6025,169.22,2,2.11,1,0.559,0
6026,94.63,12,5.83,0,0.141,0
6027,7.75,8,11.74,2,0.218,0
6028,55.3,23,23.68,1,0.0,0
6029,78.65,7,5.17,2,0.573,0
6030,9.6,13,8.04,1,0.398,0
6031,41.78,5,2.41,1,0.173,0
6032,109.09,5,37.65,5,0.443,0
6033,8.14,2,3.93,0,0.0,0
6034,84.56,8,55.44,0,0.0,0
6035,69.02,17,54.15,3,0.411,0
6036,25.35,9,5.87,4,0.376,0
6037,22.87,8,4.2,0,0.495,0
6038,43.97,16,1.17,4,0.165,0
6039,51.19,2,20.11,2,0.0,0
6040,27.05,22,21.5,1,0.0,0
6041,23.43,7,16.43,4,0.019,0
6042,8.67,20,4.75,0,0.381,0
6043,39.94,22,16.74,0,0.154,0
6044,193.85,22,23.9,2,0.41,0
6045,19.93,18,4.58,2,0.532,0
6046,28.47,18,19.66,3,0.16,0
6047,19.74,17,20.9,1,0.338,0
6048,119.64,12,5.21,3,0.38,0
6049,62.45,5,2.0,1,0.087,0
6050,29.86,6,5.13,0,0.148,0
6051,66.96,15,21.87,0,0.023,0
6052,255.42,13,37.29,2,0.046,0
6053,10.21,17,12.82,1,0.285,0
6054,130.84,14,12.86,1,0.375,0
6055,11.02,9,18.51,2,0.0,0
6056,70.16,15,5.24,4,0.788,0
6057,42.89,0,9.83,2,0.02,0
6058,30.3,7,27.77,3,0.239,0
6059,43.29,17,14.32,0,0.0,0
6060,65.2,17,69.78,2,0.333,0
6061,10.59,11,36.8,2,0.717,0
6062,75.34,10,25.52,3,0.356,0
6063,28.04,8,15.29,3,0.0,0
6064,47.92,2,2.03,2,0.092,0
6065,53.97,20,21.23,2,0.675,0
6066,55.15,4,1.28,4,0.297,0
6067,117.95,22,51.26,1,0.294,0
6068,72.9,2,35.08,1,0.518,0
6069,83.46,15,22.22,4,0.055,0
6070,18.37,18,18.09,2,0.415,0
6071,24.15,14,89.82,2,0.431,0
6072,54.59,23,0.25,4,0.281,0
